"ncbi ID","Scientific.Name","superkingdom","kingdom","phylum","class","order","family","genus","species"
"395019","Burkholderia multivorans ATCC 17616","Bacteria","0","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia","Burkholderia multivorans"
"395492","Rhizobium leguminosarum bv. trifolii WSM2304","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Rhizobium","Rhizobium leguminosarum"
"395493","Beggiatoa alba B18LD","Bacteria","0","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","Beggiatoa","Beggiatoa alba"
"395494","Gallionella capsiferriformans ES-2","Bacteria","0","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Gallionellaceae","Gallionella","Gallionella capsiferriformans"
"395495","Leptothrix cholodnii SP-6","Bacteria","0","Proteobacteria","Betaproteobacteria","Burkholderiales","0","Leptothrix","Leptothrix cholodnii"
"395961","Cyanothece sp. PCC 7425","Bacteria","0","Cyanobacteria","0","Oscillatoriales","Cyanothecaceae","Cyanothece","Cyanothece sp. PCC 7425"
"395963","Beijerinckia indica subsp. indica ATCC 9039","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Beijerinckia","Beijerinckia indica"
"395965","Methylocella silvestris BL2","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylocella","Methylocella silvestris"
"396013","Pseudooceanicola marinus","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudooceanicola","Pseudooceanicola marinus"
"396014","Brachybacterium phenoliresistens","Bacteria","0","Actinobacteria","Actinobacteria","Micrococcales","Dermabacteraceae","Brachybacterium","Brachybacterium phenoliresistens"
"396268","Lactobacillus secaliphilus","Bacteria","0","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus secaliphilus"
"396588","Thioalkalivibrio sulfidiphilus HL-EbGr7","Bacteria","0","Proteobacteria","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae","Thioalkalivibrio","Thioalkalivibrio sulfidiphilus"
"396595","Thioalkalivibrio sp. K90mix","Bacteria","0","Proteobacteria","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae","Thioalkalivibrio","Thioalkalivibrio sp. K90mix"
"396597","Burkholderia ambifaria MEX-5","Bacteria","0","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia","Burkholderia ambifaria"
"39688","Mycolicibacterium duvalii","Bacteria","0","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycolicibacterium","Mycolicibacterium duvalii"
"39691","Mycolicibacterium moriokaense","Bacteria","0","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycolicibacterium","Mycolicibacterium moriokaense"
"39692","Mycolicibacterium parafortuitum","Bacteria","0","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycolicibacterium","Mycolicibacterium parafortuitum"
"397287","Lachnospiraceae bacterium 28-4","Bacteria","0","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","0","Lachnospiraceae bacterium 28-4"
"397288","Lachnospiraceae bacterium 3-1","Bacteria","0","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","0","Lachnospiraceae bacterium 3-1"
"397290","Lachnospiraceae bacterium A2","Bacteria","0","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","0","Lachnospiraceae bacterium A2"
"397291","Lachnospiraceae bacterium A4","Bacteria","0","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","0","Lachnospiraceae bacterium A4"
"397945","Acidovorax citrulli AAC00-1","Bacteria","0","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax","Acidovorax citrulli"
"398199","Proteiniclasticum ruminis","Bacteria","0","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Proteiniclasticum","Proteiniclasticum ruminis"
"39841","Thermodesulforhabdus norvegica","Bacteria","0","Proteobacteria","Deltaproteobacteria","Syntrophobacterales","Syntrophobacteraceae","Thermodesulforhabdus","Thermodesulforhabdus norvegica"
"398511","Bacillus pseudofirmus OF4","Bacteria","0","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus pseudofirmus"
"398512","Pseudobacteroides cellulosolvens ATCC 35603 = DSM 2933","Bacteria","0","Firmicutes","Clostridia","Clostridiales","Hungateiclostridiaceae","Pseudobacteroides","Pseudobacteroides cellulosolvens"
"398527","Paraburkholderia phytofirmans PsJN","Bacteria","0","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Paraburkholderia","Paraburkholderia phytofirmans"
"398578","Delftia acidovorans SPH-1","Bacteria","0","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Delftia","Delftia acidovorans"
"398579","Shewanella pealeana ATCC 700345","Bacteria","0","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella","Shewanella pealeana"
"398580","Dinoroseobacter shibae DFL 12 = DSM 16493","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Dinoroseobacter","Dinoroseobacter shibae"
"398694","Mycobacterium shinjukuense","Bacteria","0","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium","Mycobacterium shinjukuense"
"398720","Leeuwenhoekiella blandensis MED217","Bacteria","0","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Leeuwenhoekiella","Leeuwenhoekiella blandensis"
"398767","Geobacter lovleyi SZ","Bacteria","0","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter","Geobacter lovleyi"
"398843","Rhodococcus kyotonensis","Bacteria","0","Actinobacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Rhodococcus","Rhodococcus kyotonensis"
"399497","Tessaracoccus flavescens","Bacteria","0","Actinobacteria","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Tessaracoccus","Tessaracoccus flavescens"
"39960","Erythrobacter litoralis","Bacteria","0","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Erythrobacter","Erythrobacter litoralis"
"39962","Legionella moravica","Bacteria","0","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","Legionella moravica"
"399736","Agrococcus jejuensis","Bacteria","0","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Agrococcus","Agrococcus jejuensis"
"399739","Pseudomonas mendocina ymp","Bacteria","0","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas mendocina"
"399742","Enterobacter sp. 638","Bacteria","0","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter","Enterobacter sp. 638"
"400055","Robiginitalea myxolifaciens","Bacteria","0","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Robiginitalea","Robiginitalea myxolifaciens"
"400065","Streptococcus merionis","Bacteria","0","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus merionis"
"400092","Pontibacter korlensis","Bacteria","0","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Pontibacter","Pontibacter korlensis"
"400668","Marinomonas sp. MWYL1","Bacteria","0","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae","Marinomonas","Marinomonas sp. MWYL1"
"400772","Microbacterium ginsengisoli","Bacteria","0","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Microbacterium","Microbacterium ginsengisoli"
"401053","Terriglobus saanensis SP1PR4","Bacteria","0","Acidobacteria","Acidobacteriia","Acidobacteriales","Acidobacteriaceae","Terriglobus","Terriglobus saanensis"
"401472","Corynebacterium ureicelerivorans","Bacteria","0","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium ureicelerivorans"
"401473","Bifidobacterium dentium Bd1","Bacteria","0","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium dentium"
"401526","Thermosinus carboxydivorans Nor1","Bacteria","0","Firmicutes","Negativicutes","Selenomonadales","Sporomusaceae","Thermosinus","Thermosinus carboxydivorans"
"401562","Aureimonas ureilytica","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhizobiales","Aurantimonadaceae","Aureimonas","Aureimonas ureilytica"
"402384","Halobacillus mangrovi","Bacteria","0","Firmicutes","Bacilli","Bacillales","Bacillaceae","Halobacillus","Halobacillus mangrovi"
"402596","Nocardioides exalbidus","Bacteria","0","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides exalbidus"
"402600","Lechevalieria xinjiangensis","Bacteria","0","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Lechevalieria","Lechevalieria xinjiangensis"
"402612","Flavobacterium psychrophilum JIP02/86","Bacteria","0","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium psychrophilum"
"402626","Ralstonia pickettii 12J","Bacteria","0","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Ralstonia","Ralstonia pickettii"
"402734","Flavobacterium terrigena","Bacteria","0","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium terrigena"
"402881","Parvibaculum lavamentivorans DS-1","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhodobiaceae","Parvibaculum","Parvibaculum lavamentivorans"
"40318","Streptomyces nodosus","Bacteria","0","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces nodosus"
"40324","Stenotrophomonas maltophilia","Bacteria","0","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","Stenotrophomonas maltophilia"
"40335","Legionella tucsonensis","Bacteria","0","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","Legionella tucsonensis"
"403935","Streptomyces radiopugnans","Bacteria","0","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces radiopugnans"
"403957","Virgibacillus sp. SK37","Bacteria","0","Firmicutes","Bacilli","Bacillales","Bacillaceae","Virgibacillus","Virgibacillus sp. SK37"
"404380","Geobacter bemidjiensis Bem","Bacteria","0","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter","Geobacter bemidjiensis"
"404589","Anaeromyxobacter sp. Fw109-5","Bacteria","0","Proteobacteria","Deltaproteobacteria","Myxococcales","Anaeromyxobacteraceae","Anaeromyxobacter","Anaeromyxobacter sp. Fw109-5"
"40518","Ruminococcus bromii","Bacteria","0","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus bromii"
"405444","Stenotrophomonas humi","Bacteria","0","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","Stenotrophomonas humi"
"405446","Stenotrophomonas terrae","Bacteria","0","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","Stenotrophomonas terrae"
"405559","Paracoccus saliphilus","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","Paracoccus saliphilus"
"405566","Lactobacillus helveticus DPC 4571","Bacteria","0","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus helveticus"
"40571","Lentzea albidocapillata","Bacteria","0","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Lentzea","Lentzea albidocapillata"
"40578","Xenorhabdus beddingii","Bacteria","0","Proteobacteria","Gammaproteobacteria","Enterobacterales","Morganellaceae","Xenorhabdus","Xenorhabdus beddingii"
"405948","Saccharopolyspora erythraea NRRL 2338","Bacteria","0","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Saccharopolyspora","Saccharopolyspora erythraea"
"406100","Aquisalimonas asiatica","Bacteria","0","Proteobacteria","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae","Aquisalimonas","Aquisalimonas asiatica"
"406341","Bosea sp. WAO","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bosea","Bosea sp. WAO"
"406817","Xenorhabdus nematophila ATCC 19061","Bacteria","0","Proteobacteria","Gammaproteobacteria","Enterobacterales","Morganellaceae","Xenorhabdus","Xenorhabdus nematophila"
"406818","Xenorhabdus bovienii SS-2004","Bacteria","0","Proteobacteria","Gammaproteobacteria","Enterobacterales","Morganellaceae","Xenorhabdus","Xenorhabdus bovienii"
"407020","Sphingobium sp. MI1205","Bacteria","0","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium","Sphingobium sp. MI1205"
"407022","Pseudosphingobacterium domesticum","Bacteria","0","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pseudosphingobacterium","Pseudosphingobacterium domesticum"
"407035","Salinicoccus halodurans","Bacteria","0","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Salinicoccus","Salinicoccus halodurans"
"407036","Sediminibacillus albus","Bacteria","0","Firmicutes","Bacilli","Bacillales","Bacillaceae","Sediminibacillus","Sediminibacillus albus"
"407234","Rhodobacter vinaykumarii","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter","Rhodobacter vinaykumarii"
"40754","Thioploca ingrica","Bacteria","0","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","Thioploca","Thioploca ingrica"
"408015","Streptomyces xiamenensis","Bacteria","0","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces xiamenensis"
"408074","Chitinophaga terrae Kim and Jung 2007","Bacteria","0","Bacteroidetes","Chitinophagia","Chitinophagales","Chitinophagaceae","Chitinophaga","Chitinophaga terrae Kim and Jung 2007"
"408657","Dyadobacter koreensis","Bacteria","0","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Dyadobacter","Dyadobacter koreensis"
"41","Stigmatella aurantiaca","Bacteria","0","Proteobacteria","Deltaproteobacteria","Myxococcales","Archangiaceae","Stigmatella","Stigmatella aurantiaca"
"411154","Gramella forsetii KT0803","Bacteria","0","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Gramella","Gramella forsetii"
"411463","Eubacterium ventriosum ATCC 27560","Bacteria","0","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium ventriosum"
"411464","Desulfovibrio piger ATCC 29098","Bacteria","0","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","Desulfovibrio piger"
"411467","Pseudoflavonifractor capillosus ATCC 29799","Bacteria","0","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Pseudoflavonifractor","Pseudoflavonifractor capillosus"
"411471","Subdoligranulum variabile DSM 15176","Bacteria","0","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Subdoligranulum","Subdoligranulum variabile"
"411473","Ruminococcus callidus ATCC 27760","Bacteria","0","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus callidus"
"411475","Flavonifractor plautii ATCC 29863","Bacteria","0","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Flavonifractor","Flavonifractor plautii"
"411483","Faecalibacterium prausnitzii A2-165","Bacteria","0","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Faecalibacterium","Faecalibacterium prausnitzii"
"411684","Hoeflea phototrophica DFL-43","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Hoeflea","Hoeflea phototrophica"
"411922","Sporomusa sp. An4","Bacteria","0","Firmicutes","Negativicutes","Selenomonadales","Sporomusaceae","Sporomusa","Sporomusa sp. An4"
"411959","Virgibacillus chiguensis","Bacteria","0","Firmicutes","Bacilli","Bacillales","Bacillaceae","Virgibacillus","Virgibacillus chiguensis"
"412449","Leptospirillum ferrodiazotrophum","Bacteria","0","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Leptospirillum","Leptospirillum ferrodiazotrophum"
"412690","Microterricola viridarii","Bacteria","0","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Microterricola","Microterricola viridarii"
"413404","Candidatus Ruthia magnifica str. Cm (Calyptogena magnifica)","Bacteria","0","Proteobacteria","Gammaproteobacteria","0","0","Candidatus Ruthia","Candidatus Ruthia magnifica"
"413434","Sediminibacterium ginsengisoli","Bacteria","0","Bacteroidetes","Chitinophagia","Chitinophagales","Chitinophagaceae","Sediminibacterium","Sediminibacterium ginsengisoli"
"413882","[Polyangium] brachysporum","Bacteria","0","Proteobacteria","Betaproteobacteria","Burkholderiales","0","0","[Polyangium] brachysporum"
"414048","Pedobacter insulae","Bacteria","0","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter","Pedobacter insulae"
"414052","Caenispirillum bisanense","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Caenispirillum","Caenispirillum bisanense"
"41431","Cyanothece sp. PCC 8801","Bacteria","0","Cyanobacteria","0","Oscillatoriales","Cyanothecaceae","Cyanothece","Cyanothece sp. PCC 8801"
"414684","Rhodospirillum centenum SW","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillum","Rhodospirillum centenum"
"414996","Actinopolyspora erythraea","Bacteria","0","Actinobacteria","Actinobacteria","Actinopolysporales","Actinopolysporaceae","Actinopolyspora","Actinopolyspora erythraea"
"415015","Proteiniborus ethanoligenes","Bacteria","0","Firmicutes","Clostridia","Clostridiales","0","Proteiniborus","Proteiniborus ethanoligenes"
"41514","Salmonella enterica subsp. arizonae serovar 62:z4,z23:-","Bacteria","0","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica"
"415425","Flavobacterium terrae","Bacteria","0","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium terrae"
"415747","Thiohalomonas denitrificans","Bacteria","0","Proteobacteria","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae","Thiohalomonas","Thiohalomonas denitrificans"
"416269","Actinobacillus pleuropneumoniae serovar 5b str. L20","Bacteria","0","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Actinobacillus","Actinobacillus pleuropneumoniae"
"416591","Pseudothermotoga lettingae TMO","Bacteria","0","Thermotogae","Thermotogae","Thermotogales","Thermotogaceae","Pseudothermotoga","Pseudothermotoga lettingae"
"416872","Halomonas saccharevitans","Bacteria","0","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas","Halomonas saccharevitans"
"416873","Halomonas arcis","Bacteria","0","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas","Halomonas arcis"
"416943","Paraburkholderia caballeronis","Bacteria","0","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Paraburkholderia","Paraburkholderia caballeronis"
"416944","Burkholderia sp. TNe-862","Bacteria","0","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia","Burkholderia sp. TNe-862"
"417292","Streptomyces indicus","Bacteria","0","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces indicus"
"417368","Enterococcus thailandicus","Bacteria","0","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus thailandicus"
"418495","Saccharopolyspora shandongensis","Bacteria","0","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Saccharopolyspora","Saccharopolyspora shandongensis"
"418702","Azonexus hydrophilus","Bacteria","0","Proteobacteria","Betaproteobacteria","Rhodocyclales","Azonexaceae","Azonexus","Azonexus hydrophilus"
"419475","Ochrobactrum pseudogrignonense","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhizobiales","Brucellaceae","Ochrobactrum","Ochrobactrum pseudogrignonense"
"419479","Jiangella alkaliphila","Bacteria","0","Actinobacteria","Actinobacteria","Jiangellales","Jiangellaceae","Jiangella","Jiangella alkaliphila"
"419481","Desulfoluna spongiiphila","Bacteria","0","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacteraceae","Desulfoluna","Desulfoluna spongiiphila"
"419940","Hyunsoonleella jejuensis","Bacteria","0","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Hyunsoonleella","Hyunsoonleella jejuensis"
"420246","Geobacillus thermodenitrificans NG80-2","Bacteria","0","Firmicutes","Bacilli","Bacillales","Bacillaceae","Geobacillus","Geobacillus thermodenitrificans"
"420404","Chryseobacterium hominis","Bacteria","0","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Chryseobacterium","Chryseobacterium hominis"
"420662","Methylibium petroleiphilum PM1","Bacteria","0","Proteobacteria","Betaproteobacteria","Burkholderiales","0","Methylibium","Methylibium petroleiphilum"
"420890","Lactococcus garvieae Lg2","Bacteria","0","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus","Lactococcus garvieae"
"42094","Ureaplasma diversum","Bacteria","0","Tenericutes","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Ureaplasma","Ureaplasma diversum"
"420953","Paraburkholderia megapolitana","Bacteria","0","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Paraburkholderia","Paraburkholderia megapolitana"
"420998","Jannaschia donghaensis","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Jannaschia","Jannaschia donghaensis"
"421052","Acinetobacter rudis CIP 110305","Bacteria","0","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","Acinetobacter rudis"
"421531","Chryseobacterium luteum","Bacteria","0","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Chryseobacterium","Chryseobacterium luteum"
"421767","Bacillus butanolivorans","Bacteria","0","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus butanolivorans"
"422277","Mesorhizobium sp. WSM3876","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Mesorhizobium","Mesorhizobium sp. WSM3876"
"422288","Beggiatoa sp. SS","Bacteria","0","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","Beggiatoa","Beggiatoa sp. SS"
"422289","Beggiatoa sp. PS","Bacteria","0","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","Beggiatoa","Beggiatoa sp. PS"
"42234","Streptomyces acidiscabies","Bacteria","0","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces acidiscabies"
"42236","Streptomyces diastatochromogenes","Bacteria","0","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces diastatochromogenes"
"42253","Nitrospira moscoviensis","Bacteria","0","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Nitrospira","Nitrospira moscoviensis"
"42256","Rubrobacter radiotolerans","Bacteria","0","Actinobacteria","Rubrobacteria","Rubrobacterales","Rubrobacteraceae","Rubrobacter","Rubrobacter radiotolerans"
"42322","Eubacterium ruminantium","Bacteria","0","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium ruminantium"
"425104","Shewanella sediminis HAW-EB3","Bacteria","0","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella","Shewanella sediminis"
"425514","Pedobacter hartonius","Bacteria","0","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter","Pedobacter hartonius"
"42565","Halomonas salina","Bacteria","0","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas","Halomonas salina"
"426117","Methylobacterium sp. 4-46","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Methylobacterium","Methylobacterium sp. 4-46"
"426128","Natronincola peptidivorans","Bacteria","0","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Natronincola","Natronincola peptidivorans"
"426355","Methylobacterium radiotolerans JCM 2831","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Methylobacterium","Methylobacterium radiotolerans"
"426702","Alkalibacterium pelagium","Bacteria","0","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Alkalibacterium","Alkalibacterium pelagium"
"428126","[Clostridium] spiroforme DSM 1552","Bacteria","0","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Erysipelatoclostridium","[Clostridium] spiroforme"
"42858","Staphylococcus lentus","Bacteria","0","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus lentus"
"428992","Pseudomonas panipatensis","Bacteria","0","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas panipatensis"
"428993","Pseudoxanthomonas indica","Bacteria","0","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Pseudoxanthomonas","Pseudoxanthomonas indica"
"429009","Ammonifex degensii KC4","Bacteria","0","Firmicutes","Clostridia","Thermoanaerobacterales","Thermoanaerobacteraceae","Ammonifex","Ammonifex degensii"
"429727","Devosia chinhatensis","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Devosia","Devosia chinhatensis"
"429728","Devosia crocina","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Devosia","Devosia crocina"
"430453","Marinobacter segnicrescens","Bacteria","0","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Marinobacter","Marinobacter segnicrescens"
"430522","Pedobacter steynii","Bacteria","0","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter","Pedobacter steynii"
"431041","Candidatus Synechococcus spongiarum","Bacteria","0","Cyanobacteria","0","Synechococcales","Synechococcaceae","Synechococcus","Candidatus Synechococcus spongiarum"
"431059","Pelomonas puraquae","Bacteria","0","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","Pelomonas puraquae"
"431061","Roseateles aquatilis","Bacteria","0","Proteobacteria","Betaproteobacteria","Burkholderiales","0","Roseateles","Roseateles aquatilis"
"431943","Clostridium kluyveri DSM 555","Bacteria","0","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium kluyveri"
"432303","Marinobacter guineae","Bacteria","0","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Marinobacter","Marinobacter guineae"
"432608","Candidatus Mycoplasma haemobos","Bacteria","0","Tenericutes","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma","Candidatus Mycoplasma haemobos"
"43305","Butyrivibrio proteoclasticus","Bacteria","0","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Butyrivibrio","Butyrivibrio proteoclasticus"
